"","X","agency_cd.x","site_no.x","dateTime","Flow_Inst","Flow_Inst_cd","tz_cd.x","agency_cd.y","site_no.y","Nitrate_mgl","X_99133_Inst_cd","tz_cd.y"
"12239",12239,"USGS",2250030,"2015-04-15 12:45:00",51.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12240",12240,"USGS",2250030,"2015-04-15 13:00:00",57.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12241",12241,"USGS",2250030,"2015-04-15 13:15:00",54.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12242",12242,"USGS",2250030,"2015-04-15 13:30:00",61.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12243",12243,"USGS",2250030,"2015-04-15 13:45:00",51.2,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12244",12244,"USGS",2250030,"2015-04-15 14:00:00",61.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12245",12245,"USGS",2250030,"2015-04-15 14:15:00",64.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12246",12246,"USGS",2250030,"2015-04-15 14:30:00",67.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12247",12247,"USGS",2250030,"2015-04-15 14:45:00",70.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12248",12248,"USGS",2250030,"2015-04-15 15:00:00",67.2,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12249",12249,"USGS",2250030,"2015-04-15 15:15:00",73.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12250",12250,"USGS",2250030,"2015-04-15 15:30:00",67,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12251",12251,"USGS",2250030,"2015-04-15 15:45:00",57.2,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12252",12252,"USGS",2250030,"2015-04-15 16:00:00",66.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12253",12253,"USGS",2250030,"2015-04-15 16:15:00",60.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12254",12254,"USGS",2250030,"2015-04-15 16:30:00",53.8,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12255",12255,"USGS",2250030,"2015-04-15 16:45:00",63.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12256",12256,"USGS",2250030,"2015-04-15 17:00:00",50.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12257",12257,"USGS",2250030,"2015-04-15 17:15:00",63.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12258",12258,"USGS",2250030,"2015-04-15 17:30:00",47.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12259",12259,"USGS",2250030,"2015-04-15 17:45:00",50.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12260",12260,"USGS",2250030,"2015-04-15 18:00:00",50.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12261",12261,"USGS",2250030,"2015-04-15 18:15:00",56.9,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12262",12262,"USGS",2250030,"2015-04-15 18:30:00",53.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12263",12263,"USGS",2250030,"2015-04-15 18:45:00",56.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12264",12264,"USGS",2250030,"2015-04-15 19:00:00",60,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12265",12265,"USGS",2250030,"2015-04-15 19:15:00",56.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12266",12266,"USGS",2250030,"2015-04-15 19:30:00",53.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12267",12267,"USGS",2250030,"2015-04-15 19:45:00",66.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12268",12268,"USGS",2250030,"2015-04-15 20:00:00",53.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12269",12269,"USGS",2250030,"2015-04-15 20:15:00",53.4,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12270",12270,"USGS",2250030,"2015-04-15 20:30:00",53.4,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12271",12271,"USGS",2250030,"2015-04-15 20:45:00",46.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12272",12272,"USGS",2250030,"2015-04-15 21:00:00",43.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12273",12273,"USGS",2250030,"2015-04-15 21:15:00",59.7,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12274",12274,"USGS",2250030,"2015-04-15 21:30:00",53.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12275",12275,"USGS",2250030,"2015-04-15 21:45:00",62.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12276",12276,"USGS",2250030,"2015-04-15 22:00:00",72.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12277",12277,"USGS",2250030,"2015-04-15 22:15:00",68.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12278",12278,"USGS",2250030,"2015-04-15 22:30:00",53,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12279",12279,"USGS",2250030,"2015-04-15 22:45:00",59.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12280",12280,"USGS",2250030,"2015-04-15 23:00:00",72.3,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12281",12281,"USGS",2250030,"2015-04-15 23:15:00",65.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12282",12282,"USGS",2250030,"2015-04-15 23:30:00",49.8,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12283",12283,"USGS",2250030,"2015-04-15 23:45:00",46.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12284",12284,"USGS",2250030,"2015-04-16 00:00:00",46.8,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12285",12285,"USGS",2250030,"2015-04-16 00:15:00",66.1,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12286",12286,"USGS",2250030,"2015-04-16 00:30:00",50.1,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12287",12287,"USGS",2250030,"2015-04-16 00:45:00",53.4,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12288",12288,"USGS",2250030,"2015-04-16 01:00:00",53.4,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12289",12289,"USGS",2250030,"2015-04-16 01:15:00",63.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12290",12290,"USGS",2250030,"2015-04-16 01:30:00",63.1,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12291",12291,"USGS",2250030,"2015-04-16 01:45:00",47.1,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12292",12292,"USGS",2250030,"2015-04-16 02:00:00",44,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12293",12293,"USGS",2250030,"2015-04-16 02:15:00",44.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12294",12294,"USGS",2250030,"2015-04-16 02:30:00",24.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12295",12295,"USGS",2250030,"2015-04-16 02:45:00",28.4,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12296",12296,"USGS",2250030,"2015-04-16 03:00:00",41.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12297",12297,"USGS",2250030,"2015-04-16 03:15:00",65.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12298",12298,"USGS",2250030,"2015-04-16 03:30:00",65.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12299",12299,"USGS",2250030,"2015-04-16 03:45:00",55.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12300",12300,"USGS",2250030,"2015-04-16 04:00:00",81.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12301",12301,"USGS",2250030,"2015-04-16 04:15:00",64.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12302",12302,"USGS",2250030,"2015-04-16 04:30:00",55,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12303",12303,"USGS",2250030,"2015-04-16 04:45:00",61.8,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12304",12304,"USGS",2250030,"2015-04-16 05:00:00",71.5,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12305",12305,"USGS",2250030,"2015-04-16 05:15:00",81,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12306",12306,"USGS",2250030,"2015-04-16 05:30:00",61,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12307",12307,"USGS",2250030,"2015-04-16 05:45:00",18.4,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12308",12308,"USGS",2250030,"2015-04-16 06:00:00",65.3,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12309",12309,"USGS",2250030,"2015-04-16 06:15:00",55.4,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12310",12310,"USGS",2250030,"2015-04-16 06:30:00",82,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12311",12311,"USGS",2250030,"2015-04-16 06:45:00",68.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12312",12312,"USGS",2250030,"2015-04-16 07:00:00",61.6,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12313",12313,"USGS",2250030,"2015-04-16 07:15:00",65.2,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12314",12314,"USGS",2250030,"2015-04-16 07:30:00",51.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12315",12315,"USGS",2250030,"2015-04-16 07:45:00",62,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12316",12316,"USGS",2250030,"2015-04-16 08:00:00",65.3,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12317",12317,"USGS",2250030,"2015-04-16 08:15:00",61.9,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12318",12318,"USGS",2250030,"2015-04-16 08:30:00",74.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12319",12319,"USGS",2250030,"2015-04-16 08:45:00",61.4,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12320",12320,"USGS",2250030,"2015-04-16 09:00:00",58.2,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12321",12321,"USGS",2250030,"2015-04-16 09:15:00",64.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12322",12322,"USGS",2250030,"2015-04-16 09:30:00",54.8,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12323",12323,"USGS",2250030,"2015-04-16 09:45:00",58,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12324",12324,"USGS",2250030,"2015-04-16 10:00:00",54.7,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12325",12325,"USGS",2250030,"2015-04-16 10:15:00",58,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12326",12326,"USGS",2250030,"2015-04-16 10:30:00",54.8,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12327",12327,"USGS",2250030,"2015-04-16 10:45:00",51.6,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12328",12328,"USGS",2250030,"2015-04-16 11:00:00",65,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12329",12329,"USGS",2250030,"2015-04-16 11:15:00",51.8,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12330",12330,"USGS",2250030,"2015-04-16 11:30:00",55.4,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12331",12331,"USGS",2250030,"2015-04-16 11:45:00",48.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12332",12332,"USGS",2250030,"2015-04-16 12:00:00",45.7,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12333",12333,"USGS",2250030,"2015-04-16 12:15:00",49.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12334",12334,"USGS",2250030,"2015-04-16 12:30:00",62.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12335",12335,"USGS",2250030,"2015-04-16 12:45:00",62.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12336",12336,"USGS",2250030,"2015-04-16 13:00:00",56.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12337",12337,"USGS",2250030,"2015-04-16 13:15:00",49.5,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12338",12338,"USGS",2250030,"2015-04-16 13:30:00",70,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12339",12339,"USGS",2250030,"2015-04-16 13:45:00",52.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12340",12340,"USGS",2250030,"2015-04-16 14:00:00",56.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12341",12341,"USGS",2250030,"2015-04-16 14:15:00",66.6,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12342",12342,"USGS",2250030,"2015-04-16 14:30:00",52.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12343",12343,"USGS",2250030,"2015-04-16 14:45:00",66.4,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12344",12344,"USGS",2250030,"2015-04-16 15:00:00",56.4,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12345",12345,"USGS",2250030,"2015-04-16 15:15:00",46.2,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12346",12346,"USGS",2250030,"2015-04-16 15:30:00",69.8,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12347",12347,"USGS",2250030,"2015-04-16 15:45:00",73,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12348",12348,"USGS",2250030,"2015-04-16 16:00:00",62.6,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12349",12349,"USGS",2250030,"2015-04-16 16:15:00",59.2,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12350",12350,"USGS",2250030,"2015-04-16 16:30:00",49.2,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12351",12351,"USGS",2250030,"2015-04-16 16:45:00",65.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12352",12352,"USGS",2250030,"2015-04-16 17:00:00",55.6,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12353",12353,"USGS",2250030,"2015-04-16 17:15:00",62.3,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12354",12354,"USGS",2250030,"2015-04-16 17:30:00",52.1,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12355",12355,"USGS",2250030,"2015-04-16 17:45:00",55.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12356",12356,"USGS",2250030,"2015-04-16 18:00:00",62.2,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12357",12357,"USGS",2250030,"2015-04-16 18:15:00",58.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12358",12358,"USGS",2250030,"2015-04-16 18:30:00",75.1,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12359",12359,"USGS",2250030,"2015-04-16 18:45:00",45.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12360",12360,"USGS",2250030,"2015-04-16 19:00:00",48.7,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12361",12361,"USGS",2250030,"2015-04-16 19:15:00",42,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12362",12362,"USGS",2250030,"2015-04-16 19:30:00",52,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12363",12363,"USGS",2250030,"2015-04-16 19:45:00",52.3,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12364",12364,"USGS",2250030,"2015-04-16 20:00:00",62,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12365",12365,"USGS",2250030,"2015-04-16 20:15:00",35.2,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12366",12366,"USGS",2250030,"2015-04-16 20:30:00",55.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12367",12367,"USGS",2250030,"2015-04-16 20:45:00",35.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12368",12368,"USGS",2250030,"2015-04-16 21:00:00",52.2,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12369",12369,"USGS",2250030,"2015-04-16 21:15:00",62.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12370",12370,"USGS",2250030,"2015-04-16 21:30:00",45.4,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12371",12371,"USGS",2250030,"2015-04-16 21:45:00",32.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12372",12372,"USGS",2250030,"2015-04-16 22:00:00",29,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12373",12373,"USGS",2250030,"2015-04-16 22:30:00",29.3,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12374",12374,"USGS",2250030,"2015-04-16 22:45:00",39.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12375",12375,"USGS",2250030,"2015-04-16 23:00:00",26,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12376",12376,"USGS",2250030,"2015-04-16 23:15:00",-40.7,"A","UTC","USGS",2250030,0.19,"A","UTC"
"12377",12377,"USGS",2250030,"2015-04-16 23:30:00",64,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12378",12378,"USGS",2250030,"2015-04-16 23:45:00",164,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12379",12379,"USGS",2250030,"2015-04-17 00:00:00",44.8,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12380",12380,"USGS",2250030,"2015-04-17 00:15:00",70.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12381",12381,"USGS",2250030,"2015-04-17 00:30:00",163,"A","UTC","USGS",2250030,0.13,"A","UTC"
"12382",12382,"USGS",2250030,"2015-04-17 00:45:00",115,"A","UTC","USGS",2250030,0.14,"A","UTC"
"12383",12383,"USGS",2250030,"2015-04-17 01:00:00",76.9,"A","UTC","USGS",2250030,0.15,"A","UTC"
"12384",12384,"USGS",2250030,"2015-04-17 01:15:00",110,"A","UTC","USGS",2250030,0.16,"A","UTC"
"12385",12385,"USGS",2250030,"2015-04-17 01:30:00",134,"A","UTC","USGS",2250030,0.15,"A","UTC"
"12386",12386,"USGS",2250030,"2015-04-17 01:45:00",123,"A","UTC","USGS",2250030,0.15,"A","UTC"
"12387",12387,"USGS",2250030,"2015-04-17 02:00:00",102,"A","UTC","USGS",2250030,0.14,"A","UTC"
"12388",12388,"USGS",2250030,"2015-04-17 02:15:00",117,"A","UTC","USGS",2250030,0.14,"A","UTC"
"12389",12389,"USGS",2250030,"2015-04-17 02:30:00",117,"A","UTC","USGS",2250030,0.14,"A","UTC"
"12390",12390,"USGS",2250030,"2015-04-17 02:45:00",110,"A","UTC","USGS",2250030,0.15,"A","UTC"
"12391",12391,"USGS",2250030,"2015-04-17 03:00:00",132,"A","UTC","USGS",2250030,0.15,"A","UTC"
"12392",12392,"USGS",2250030,"2015-04-17 03:15:00",305,"A","UTC","USGS",2250030,0.19,"A","UTC"
"12393",12393,"USGS",2250030,"2015-04-17 03:30:00",416,"A","UTC","USGS",2250030,0.27,"A","UTC"
"12394",12394,"USGS",2250030,"2015-04-17 03:45:00",428,"A","UTC","USGS",2250030,0.26,"A","UTC"
"12395",12395,"USGS",2250030,"2015-04-17 04:00:00",428,"A","UTC","USGS",2250030,0.21,"A","UTC"
"12396",12396,"USGS",2250030,"2015-04-17 04:15:00",403,"A","UTC","USGS",2250030,0.18,"A","UTC"
"12397",12397,"USGS",2250030,"2015-04-17 04:30:00",376,"A","UTC","USGS",2250030,0.16,"A","UTC"
"12398",12398,"USGS",2250030,"2015-04-17 04:45:00",372,"A","UTC","USGS",2250030,0.15,"A","UTC"
"12399",12399,"USGS",2250030,"2015-04-17 05:00:00",370,"A","UTC","USGS",2250030,0.13,"A","UTC"
"12400",12400,"USGS",2250030,"2015-04-17 05:15:00",372,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12401",12401,"USGS",2250030,"2015-04-17 05:30:00",354,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12402",12402,"USGS",2250030,"2015-04-17 05:45:00",350,"A","UTC","USGS",2250030,0.13,"A","UTC"
"12403",12403,"USGS",2250030,"2015-04-17 06:00:00",378,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12404",12404,"USGS",2250030,"2015-04-17 06:15:00",391,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12405",12405,"USGS",2250030,"2015-04-17 06:30:00",383,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12406",12406,"USGS",2250030,"2015-04-17 06:45:00",383,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12407",12407,"USGS",2250030,"2015-04-17 07:00:00",374,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12408",12408,"USGS",2250030,"2015-04-17 07:15:00",358,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12409",12409,"USGS",2250030,"2015-04-17 07:30:00",343,"A","UTC","USGS",2250030,0.12,"A","UTC"
"12410",12410,"USGS",2250030,"2015-04-17 07:45:00",328,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12411",12411,"USGS",2250030,"2015-04-17 08:00:00",328,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12412",12412,"USGS",2250030,"2015-04-17 08:15:00",352,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12413",12413,"USGS",2250030,"2015-04-17 08:30:00",348,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12414",12414,"USGS",2250030,"2015-04-17 08:45:00",329,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12415",12415,"USGS",2250030,"2015-04-17 09:00:00",322,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12416",12416,"USGS",2250030,"2015-04-17 09:15:00",317,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12417",12417,"USGS",2250030,"2015-04-17 09:30:00",317,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12418",12418,"USGS",2250030,"2015-04-17 09:45:00",299,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12419",12419,"USGS",2250030,"2015-04-17 10:00:00",303,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12420",12420,"USGS",2250030,"2015-04-17 10:15:00",303,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12421",12421,"USGS",2250030,"2015-04-17 10:30:00",310,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12422",12422,"USGS",2250030,"2015-04-17 10:45:00",282,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12423",12423,"USGS",2250030,"2015-04-17 11:00:00",268,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12424",12424,"USGS",2250030,"2015-04-17 11:15:00",283,"A","UTC","USGS",2250030,0.08,"A","UTC"
"12425",12425,"USGS",2250030,"2015-04-17 11:30:00",273,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12426",12426,"USGS",2250030,"2015-04-17 11:45:00",266,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12427",12427,"USGS",2250030,"2015-04-17 12:00:00",263,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12428",12428,"USGS",2250030,"2015-04-17 12:15:00",284,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12429",12429,"USGS",2250030,"2015-04-17 12:30:00",263,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12430",12430,"USGS",2250030,"2015-04-17 12:45:00",260,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12431",12431,"USGS",2250030,"2015-04-17 13:00:00",249,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12432",12432,"USGS",2250030,"2015-04-17 13:15:00",246,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12433",12433,"USGS",2250030,"2015-04-17 13:30:00",253,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12434",12434,"USGS",2250030,"2015-04-17 13:45:00",257,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12435",12435,"USGS",2250030,"2015-04-17 14:00:00",264,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12436",12436,"USGS",2250030,"2015-04-17 14:15:00",246,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12437",12437,"USGS",2250030,"2015-04-17 14:30:00",232,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12438",12438,"USGS",2250030,"2015-04-17 14:45:00",253,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12439",12439,"USGS",2250030,"2015-04-17 15:00:00",239,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12440",12440,"USGS",2250030,"2015-04-17 15:15:00",239,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12441",12441,"USGS",2250030,"2015-04-17 15:30:00",249,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12442",12442,"USGS",2250030,"2015-04-17 15:45:00",238,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12443",12443,"USGS",2250030,"2015-04-17 16:00:00",242,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12444",12444,"USGS",2250030,"2015-04-17 16:15:00",231,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12445",12445,"USGS",2250030,"2015-04-17 16:30:00",234,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12446",12446,"USGS",2250030,"2015-04-17 16:45:00",223,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12447",12447,"USGS",2250030,"2015-04-17 17:00:00",250,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12448",12448,"USGS",2250030,"2015-04-17 17:15:00",212,"A","UTC","USGS",2250030,0.11,"A","UTC"
"12449",12449,"USGS",2250030,"2015-04-17 17:30:00",219,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12450",12450,"USGS",2250030,"2015-04-17 17:45:00",229,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12451",12451,"USGS",2250030,"2015-04-17 18:00:00",232,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12452",12452,"USGS",2250030,"2015-04-17 18:15:00",228,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12453",12453,"USGS",2250030,"2015-04-17 18:30:00",224,"A","UTC","USGS",2250030,0.08,"A","UTC"
"12454",12454,"USGS",2250030,"2015-04-17 18:45:00",230,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12455",12455,"USGS",2250030,"2015-04-17 19:00:00",223,"A","UTC","USGS",2250030,0.1,"A","UTC"
"12456",12456,"USGS",2250030,"2015-04-17 19:15:00",216,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12457",12457,"USGS",2250030,"2015-04-17 19:30:00",209,"A","UTC","USGS",2250030,0.08,"A","UTC"
"12458",12458,"USGS",2250030,"2015-04-17 19:45:00",216,"A","UTC","USGS",2250030,0.08,"A","UTC"
"12459",12459,"USGS",2250030,"2015-04-17 20:00:00",205,"A","UTC","USGS",2250030,0.08,"A","UTC"
"12460",12460,"USGS",2250030,"2015-04-17 20:15:00",216,"A","UTC","USGS",2250030,0.08,"A","UTC"
"12461",12461,"USGS",2250030,"2015-04-17 20:30:00",208,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12462",12462,"USGS",2250030,"2015-04-17 20:45:00",204,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12463",12463,"USGS",2250030,"2015-04-17 21:00:00",198,"A","UTC","USGS",2250030,0.08,"A","UTC"
"12464",12464,"USGS",2250030,"2015-04-17 21:15:00",195,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12465",12465,"USGS",2250030,"2015-04-17 21:30:00",195,"A","UTC","USGS",2250030,0.08,"A","UTC"
"12466",12466,"USGS",2250030,"2015-04-17 21:45:00",188,"A","UTC","USGS",2250030,0.08,"A","UTC"
"12467",12467,"USGS",2250030,"2015-04-17 22:00:00",199,"A","UTC","USGS",2250030,0.08,"A","UTC"
"12468",12468,"USGS",2250030,"2015-04-17 22:15:00",186,"A","UTC","USGS",2250030,0.09,"A","UTC"
"12469",12469,"USGS",2250030,"2015-04-17 22:30:00",186,"A","UTC","USGS",2250030,0.08,"A","UTC"
